day,S,I,R,D,beta,gamma,mu,R0
0,9999000.0,94.50591949240936,0.0,506.4664937683349,0.15,0.06,0.003,2.380952380952381
1,9998843.299739005,415.6709544671203,62.68686423752,0.0,0.15,0.06,0.003,2.380952380952381
2,9998672.361718943,2028.351037715031,131.07056667662107,0.0,0.15,0.06,0.003,2.380952380952381
3,9998485.89305292,2068.8860577183277,205.66863252466737,0.0,0.15,0.06,0.003,2.380952380952381
4,9998282.483593456,3246.4226737605577,287.0455653075016,0.0,0.15,0.06,0.003,2.380952380952381
5,9998060.595327443,3753.3281104660127,375.81710328092396,126.55703905555208,0.15,0.06,0.003,2.380952380952381
6,9997818.550847981,2094.407114342631,472.65484775848165,0.0,0.15,0.06,0.003,2.380952380952381
7,9997554.520653911,2447.4441878269827,578.2913640351492,529.4385770871464,0.15,0.06,0.003,2.380952380952381
8,9997266.509527637,1536.6213266149489,693.5256543054146,0.0,0.15,0.06,0.003,2.380952380952381
9,9996952.341510762,1760.2451501776666,819.229196622321,117.38173564175848,0.15,0.06,0.003,2.380952380952381
10,9996609.643614465,0.0,956.3524952589736,532.5774516843763,0.15,0.06,0.003,2.380952380952381
11,9996235.82805511,1071.1753490876895,1105.932227656212,139.6405395544415,0.15,0.06,0.003,2.380952380952381
12,9995828.072899368,1332.5222154416092,1269.0990354228754,107.16110453693844,0.15,0.06,0.003,2.380952380952381
13,9995383.300979055,3419.6110220691207,1447.0860168831352,277.2669744512202,0.15,0.06,0.003,2.380952380952381
14,9994898.157008328,2937.9048720297483,1641.2379489293958,0.0,0.15,0.06,0.003,2.380952380952381
15,9994368.982474633,6320.940594099002,1853.0214146014814,0.0,0.15,0.06,0.003,2.380952380952381
16,9993791.788516322,6616.230962435995,2084.0357495728126,112.4335718415825,0.15,0.06,0.003,2.380952380952381
17,9993162.226257376,5632.267386291885,2336.0250257172106,37.446828231037486,0.15,0.06,0.003,2.380952380952381
18,9992475.554636268,6052.081712520766,2610.891058695355,0.0,0.15,0.06,0.003,2.380952380952381
19,9991726.605305549,6785.946501176474,2910.707614033701,432.4457464583106,0.15,0.06,0.003,2.380952380952381
20,9990909.744504217,5546.692798470728,3237.7358550863846,386.2444017075381,0.15,0.06,0.003,2.380952380952381
21,9990018.831575682,6086.722824419584,3594.441170906397,0.0,0.15,0.06,0.003,2.380952380952381
22,9989047.173897991,5453.514945902106,3983.5114823963836,0.0,0.15,0.06,0.003,2.380952380952381
23,9987987.477886047,6863.7456673265115,4407.877173101987,135.34167366710835,0.15,0.06,0.003,2.380952380952381
24,9986831.795756975,9598.769343039865,4870.732777739508,527.6735353202777,0.15,0.06,0.003,2.380952380952381
25,9985571.467737159,8969.014215123947,5375.5605676162995,295.66612884250367,0.15,0.06,0.003,2.380952380952381
26,9984197.0593391,9083.163203110778,5926.156195284994,283.5361095949784,0.15,0.06,0.003,2.380952380952381
27,9982698.29328606,10040.665364068016,6526.656587264648,155.15990236042006,0.15,0.06,0.003,2.380952380952381
28,9981063.97569097,11541.256286355052,7181.5702577560805,414.5988151480834,0.15,0.06,0.003,2.380952380952381
29,9979281.916054241,13974.705898656754,7895.810245259123,775.7305277430781,0.15,0.06,0.003,2.380952380952381
30,9977338.839733323,11777.928839034737,8674.730226200783,206.85276075938103,0.05,0.06,0.003,0.7936507936507937
31,9976667.177273856,13004.250560207412,9482.582996195553,0.0,0.05,0.06,0.003,0.7936507936507937
32,9976004.311589062,14373.871148117922,10279.90862999695,687.985225243928,0.05,0.06,0.003,0.7936507936507937
33,9975350.129065473,11078.250986339963,11066.841698555178,198.07650740763467,0.05,0.06,0.003,0.7936507936507937
34,9974704.51751485,14655.248674138018,11843.515121002582,80.87275578050128,0.05,0.06,0.003,0.7936507936507937
35,9974067.366157535,11562.988936162978,12610.060183019648,903.5573950606478,0.05,0.06,0.003,0.7936507936507937
36,9973438.565605791,13434.925772696091,13366.606555207352,804.8480701157965,0.05,0.06,0.003,0.7936507936507937
37,9972818.007848052,12480.068549945621,14113.282310578317,361.51589859820757,0.05,0.06,0.003,0.7936507936507937
38,9972205.586232992,12682.79228997447,14850.213942240238,1038.26819205227,0.05,0.06,0.003,0.7936507936507937
39,9971601.195451306,10399.134284066666,15577.526383259037,686.0295335147299,0.05,0.06,0.003,0.7936507936507937
40,9971004.731520373,12048.277770124143,16295.343023778267,1274.9516582306003,0.05,0.06,0.003,0.7936507936507937
41,9970416.091768231,11243.553762876665,17003.785728774812,517.2463350412306,0.05,0.06,0.003,0.7936507936507937
42,9969835.174817719,13202.938225822523,17702.97485567672,704.5590741818655,0.05,0.06,0.003,0.7936507936507937
43,9969261.880570777,10692.124359745732,18393.02927182051,866.7612204967472,0.05,0.06,0.003,0.7936507936507937
44,9968696.110193025,11260.201963829522,19074.06637163941,879.4484225018862,0.05,0.06,0.003,0.7936507936507937
45,9968137.766107218,10733.980954625635,19746.20208496529,1018.2715531383122,0.05,0.06,0.003,0.7936507936507937
46,9967586.751971593,11510.645793902844,20409.55090048511,1213.0472916100084,0.05,0.06,0.003,0.7936507936507937
47,9967042.97266064,12468.12367144392,21064.22588677638,978.507561415215,0.05,0.06,0.003,0.7936507936507937
48,9966506.334254365,10719.77145490411,21710.338704837955,1788.4238188547747,0.05,0.06,0.003,0.7936507936507937
