day,S,I,R,D,beta,gamma,mu,R0
0,9999000.0,0.0,0.0,43333.37645615422,0.1,0.06,0.003,1.5873015873015874
1,9998896.749773966,0.0,62.230283048725596,0.0,0.10268917926710303,0.062142682737583645,0.003,1.5763732003603403
2,9998786.716135766,53437.54012768552,129.07712378313542,0.0,0.1053567068439591,0.06421649788897611,0.003,1.567423328391499
3,9998669.497112894,49257.3947722379,200.73261050636088,0.0,0.10798110536700026,0.06615479132887087,0.003,1.5614406940147922
4,9998544.67599893,115479.37879011853,277.3312711376489,0.0,0.1105412447224403,0.06789526471127655,0.003,1.5592190137468755
5,9998411.814329652,139149.79813652777,358.9501054485086,9237.016341044888,0.11301651217352676,0.06938197778961636,0.003,1.5613902192893612
6,9998270.443644417,26823.745766310443,445.6110937177434,0.0,0.1153869783221772,0.07056714638228086,0.003,1.568457986974046
7,9998120.056234786,39365.21012029697,537.286051842665,42849.04202806756,0.1176335575687742,0.07141267819554184,0.003,1.5808268217366992
8,9997960.095204873,0.0,633.9035038418422,0.0,0.11973816177819137,0.0718913971412152,0.003,1.5988239817774144
9,9997789.944212675,0.0,735.3572098724627,6570.91244522467,0.12168384591482176,0.07198791679849578,0.003,1.6227127130602281
10,9997608.917355293,0.0,841.5159551010787,41512.95870094455,0.12345494447404089,0.07169913494618188,0.003,1.6526957716844495
11,9997416.24965789,0.0,952.2343329768519,7257.945159116776,0.1250371976116391,0.07103433327061741,0.003,1.688908268473103
12,9997211.088758945,0.0,1067.3643062439323,3785.8645887657417,0.12641786595570215,0.07001487904465563,0.003,1.7313986903735805
13,9996992.488415867,21902.211552956094,1186.7675322255143,17583.891631378272,0.1275858331765435,0.0686735383659287,0.003,1.7800967565624433
14,9996759.404547425,0.0,1310.328610619547,0.0,0.1285316954888546,0.06705342302750968,0.003,1.8347668098728132
15,9996510.694628576,166598.56678705168,1437.9695836289568,0.0,0.12924783736545473,0.0652066048694107,0.003,1.894946062964348
16,9996245.121346712,164269.34312871518,1569.6661503807607,773.2395817130872,0.12972849285303806,0.0631924421468001,0.003,1.9598686594056938
17,9995961.361523729,80160.89186721396,1705.4661434556667,0.0,0.12996979199623945,0.061075671706841195,0.003,2.0283797037801934
18,9995658.021373395,81675.73942649298,1845.5107903608007,0.0,0.12996979199623945,0.058924328293158794,0.003,2.0988486363702408
19,9995333.659127086,100567.68874061073,1990.0590716419026,24638.09311884519,0.12972849285303806,0.056807557853199894,0.003,2.1690986475565843
20,9994986.8159663,0.0,2139.5152177747195,19294.105042403313,0.12924783736545473,0.0547933951305893,0.003,2.236377307015928
21,9994616.055985993,0.0,2294.45880003038,0.0,0.12853169548885462,0.05294657697249032,0.003,2.297400528222761
22,9994220.015417997,0.0,2455.676178409643,0.0,0.12758583317654354,0.051326461634071306,0.003,2.3485025407310345
23,9993797.460754234,0.0,2624.1910980649473,0.0,0.12641786595570215,0.04998512095534437,0.003,2.385912567081739
24,9993347.354538254,100199.59962109175,2801.291224612402,24447.48118375148,0.1250371976116391,0.048965666729382594,0.003,2.406150165700465
