day,S,I,R,D,beta,gamma,mu,R0
0,99900.0,0.0,0.0,263.3810120378217,0.1,0.06,0.003,1.5873015873015874
1,99889.68523967323,565.721000429798,6.2227325355039,0.0,0.10268917926710303,0.062142682737583645,0.003,1.5763732003603403
2,99878.69498957299,238.84115351229957,12.906416479556736,63.98505163154198,0.1053567068439591,0.06421649788897611,0.003,1.567423328391499
3,99866.98960289806,0.0,20.070067809476242,32.20221824573313,0.10798110536700026,0.06615479132887087,0.003,1.5614406940147922
4,99854.52804815701,0.0,27.726915314088522,0.0,0.1105412447224403,0.06789526471127655,0.003,1.5592190137468755
5,99841.26722148215,886.0829998734996,35.88439993193986,0.0,0.11301651217352676,0.06938197778961636,0.003,1.5613902192893612
6,99827.16113659898,0.0,44.544428741451526,172.8465258319444,0.1153869783221772,0.07056714638228086,0.003,1.568457986974046
7,99812.1600196693,0.0,53.70385802979606,22.808616881326387,0.1176335575687742,0.07141267819554184,0.003,1.5808268217366992
8,99796.20933745388,723.9582990504792,63.35518124599843,0.0,0.11973816177819137,0.0718913971412152,0.003,1.5988239817774144
9,99779.24879906191,0.0,73.4873811185354,107.55531548014945,0.12168384591482176,0.07198791679849578,0.003,1.6227127130602281
10,99761.21137394237,0.0,84.08691038843659,0.0,0.12345494447404089,0.07169913494618188,0.003,1.6526957716844495
11,99742.02237966622,114.83049538065993,95.13876763929801,58.51658332222621,0.1250371976116391,0.07103433327061741,0.003,1.688908268473103
12,99721.59869373328,857.9006693248862,106.62765149076407,61.55271085072705,0.12641786595570215,0.07001487904465563,0.003,1.7313986903735805
13,99699.84815225222,0.0,118.53919090071497,0.0,0.1275858331765435,0.0686735383659287,0.003,1.7800967565624433
14,99676.66920930354,0.0,130.861264744452,124.96888711548993,0.1285316954888546,0.06705342302750968,0.003,1.8347668098728132
15,99651.95093731048,0.0,143.58544327555052,0.0,0.12924783736545473,0.0652066048694107,0.003,1.894946062964348
16,99625.57345773582,1232.5442606658912,156.7085978874528,0.0,0.12972849285303806,0.0631924421468001,0.003,1.9598686594056938
17,99597.4089006407,1237.6627366588627,170.23473144157305,0.0,0.12996979199623945,0.061075671706841195,0.003,2.0283797037801934
18,99567.32299577509,705.3099509899502,184.17707843268755,0.0,0.12996979199623945,0.058924328293158794,0.003,2.0988486363702408
19,99535.1773949965,436.1521560658927,198.5605079366593,25.4994251688096,0.12972849285303806,0.056807557853199894,0.003,2.1690986475565843
20,99500.83281684456,617.4885403323619,213.42422888691374,0.0,0.12924783736545473,0.0547933951305893,0.003,2.236377307015928
21,99464.1530723499,986.8405875092526,228.8247423325287,123.11602514333921,0.12853169548885462,0.05294657697249032,0.003,2.297400528222761
22,99425.00998477741,0.0,244.838902949969,49.53270781524097,0.12758583317654354,0.051326461634071306,0.003,2.3485025407310345
23,99383.28916734653,887.1972207556038,261.56689828710165,0.0,0.12641786595570215,0.04998512095534437,0.003,2.385912567081739
24,99338.89651333155,0.0,279.1347885017676,147.8681399879908,0.1250371976116391,0.048965666729382594,0.003,2.406150165700465
25,99291.76516501367,100.3947162782726,297.69621538097755,190.10213625841874,0.12345494447404089,0.048300865053818115,0.003,2.4064885522793467
26,99241.86261867077,844.8524855453685,317.4327656314369,1.087556899211254,0.12168384591482176,0.04801208320150422,0.003,2.385392602653671
27,99189.19749923579,0.0,338.552463821782,0.0,0.1197381617781914,0.04810860285878478,0.003,2.3428181378589623
28,99133.82546584317,421.2925043724774,361.285893929079,0.0,0.11763355756877421,0.048587321804458156,0.003,2.2802803761487063
29,99075.853648465,118.9053135036051,385.8795779758857,0.0,0.1153869783221772,0.04943285361771914,0.003,2.2006618057343985
30,99015.44303054073,431.7469919200401,412.5864624244572,0.0,0.11301651217352676,0.05061802221038364,0.003,2.1078082986738744
31,98952.80827090221,0.0,441.6536796291762,60.58476961102234,0.1105412447224403,0.05210473528872344,0.003,2.0060207919202417
